100,42144.8896,5638.428033333453
1000,509757.0798593152,1.2580467086105708e6
10000,5.878898217903416e6,3.874243094712233e6
100000,6.234432360493827e7,1.1979864937928926e7
1000000,6.683308485e8,4.445758858479695e7
